Date,Open,High,Low,Close,Volume
2021-04-12,382.7409,383.7470,382.1354,383.4768,56704900
2021-04-13,383.3744,385.2376,382.9925,384.6134,56551000
2021-04-14,384.5854,385.6381,382.7595,383.2998,61659900
2021-04-15,385.4331,387.6876,385.3866,387.4174,60229800
2021-04-16,388.7030,389.3179,387.2870,388.7123,82037300
2021-04-19,387.7808,388.2279,385.4798,386.8026,78498500
2021-04-20,385.5915,386.6907,382.4986,383.9705,81851800
2021-04-21,383.3557,387.8087,383.2160,387.6038,66793000
2021-04-22,387.4361,388.2652,383.0017,384.0637,97582800
2021-04-23,384.6227,389.6346,384.5482,388.2279,73209200
2021-04-26,388.8799,389.6066,388.2930,389.0383,52182400
2021-04-27,389.3365,389.5321,387.8180,388.9545,51303100
2021-04-28,389.2247,390.3426,388.3769,388.8427,51238900
2021-04-29,391.5630,391.9356,387.9484,391.3207,78544300
2021-04-30,389.0570,389.9047,387.8552,388.7495,85527000
2021-05-03,390.7338,391.1158,389.0943,389.5880,68128300
2021-05-04,387.6038,388.0975,383.5048,387.1846,101591200
2021-05-05,388.8241,389.0570,386.7467,387.3056,60162200
2021-05-06,387.3802,390.5289,385.3773,390.3985,74321400
2021-05-07,391.1625,393.8920,390.4824,393.2399,67733800
2021-05-10,393.5938,393.8174,389.2247,389.3458,81852400
2021-05-11,384.8369,386.8584,382.0049,385.8709,116888000
2021-05-12,383.0949,384.3618,376.3595,377.6730,134811000
2021-05-13,379.2195,384.1383,379.1729,382.2099,106394000
2021-05-14,384.9394,388.9266,384.9115,388.0788,82201600
2021-05-17,386.9703,387.9018,385.0791,387.0913,65129200
2021-05-18,387.3522,387.5944,383.5979,383.7563,59810200
2021-05-19,379.0797,382.9272,377.5985,382.7502,106467100
2021-05-20,383.6259,388.1254,383.5048,386.8678,78022200
2021-05-21,388.3490,389.5881,386.0946,386.5511,76578700
2021-05-24,388.7868,391.5630,388.5446,390.4916,51376700
2021-05-25,391.5723,391.9263,389.0477,389.6253,57451400
2021-05-26,390.2122,390.9015,389.1781,390.3985,43088600
2021-05-27,391.4233,391.9356,390.3240,390.6035,56707700
2021-05-28,392.1685,392.4294,391.0693,391.3022,58520200
2021-06-01,393.6591,393.7988,390.5196,390.9575,54216600
2021-06-02,391.6095,392.4107,390.6034,391.5722,49097100
2021-06-03,389.2619,391.2555,387.7993,390.1190,58138800
2021-06-04,391.9636,393.9852,390.1843,393.6870,55938800
2021-06-07,393.6777,393.8547,392.3735,393.3051,51555000
2021-06-08,394.1621,394.2553,391.5630,393.3889,47134300
2021-06-09,394.2273,394.3019,392.5784,392.8020,48436300
2021-06-10,394.0223,395.5781,392.7088,394.6278,51020100
2021-06-11,395.1775,395.3918,393.8919,395.2800,45570800
2021-06-14,395.3919,396.2676,394.1529,396.1651,42358500
2021-06-15,396.3141,396.3513,394.5627,395.4384,51508500
2021-06-16,395.5781,395.8016,391.1903,393.2305,80386100
2021-06-17,392.8206,394.0782,390.6314,393.1001,90949700
2021-06-18,389.8251,390.5167,387.5913,387.7969,118676300
2021-06-21,389.5541,393.5356,388.7409,393.3487,72822000
2021-06-22,393.3394,396.2834,392.6197,395.4516,57700300
2021-06-23,395.5264,396.3302,394.8909,394.9750,49445400
2021-06-24,397.1153,397.7321,396.8629,397.3116,45110300
2021-06-25,398.0592,399.1714,397.7320,398.7227,58129500
2021-06-28,399.2463,399.6949,398.0500,399.5267,53159600
2021-06-29,399.9098,400.5453,399.2088,399.7415,35970500
2021-06-30,399.2836,400.7510,399.2556,400.0780,64827900
2021-07-01,400.8351,402.4521,400.7697,402.2932,53441000
2021-07-02,403.4522,405.7233,402.3773,405.3681,57697700
2021-07-06,405.4241,405.6391,401.9006,404.6297,68710400
2021-07-07,405.3120,406.3401,403.3025,406.0597,63549500
2021-07-08,400.7510,403.5081,399.5733,402.7511,97595200
2021-07-09,404.2558,407.3494,402.5548,407.0504,76238600
2021-07-12,406.9663,408.7608,406.5363,408.5084,52889600
2021-07-13,407.7233,409.2187,406.8541,407.1158,52911300
2021-07-14,408.8075,409.2935,406.4803,407.7233,64130400
2021-07-15,406.3868,407.0597,404.4334,406.3307,55126400
2021-07-16,407.5083,407.5550,402.7510,403.1436,75874700
2021-07-19,398.3304,403.2092,394.3862,397.1901,147987000
2021-07-20,397.8536,404.1530,397.0591,402.8819,99608200
2021-07-21,404.0782,406.2840,402.8352,406.1437,64724400
2021-07-22,406.3214,407.2373,405.3400,406.9943,47878500
2021-07-23,408.9196,411.5179,408.2373,411.1814,63766600
2021-07-26,410.5927,412.2002,410.5460,412.1909,43719200
2021-07-27,411.1534,411.1814,407.4896,410.3122,67397100
2021-07-28,410.9384,411.5179,408.7234,410.1440,52472400
2021-07-29,411.0693,412.9199,411.0599,411.8450,47435300
2021-07-30,409.2841,411.2936,409.1533,409.8449,68951200
2021-08-02,411.5553,412.1068,408.6299,408.9851,58783300
2021-08-03,409.7795,412.4339,407.5925,412.3124,58053900
2021-08-04,411.0319,412.2843,410.0506,410.2842,46732200
2021-08-05,411.4431,412.9666,411.1253,412.8824,38969700
2021-08-06,413.2002,413.9853,412.9198,413.5647,46930000
2021-08-09,413.5367,413.8545,412.4619,413.2283,41222600
2021-08-10,413.6770,414.4527,412.9947,413.7424,43339300
2021-08-11,414.8078,414.8639,413.6862,414.7704,44034300
2021-08-12,414.6209,416.1537,413.7237,416.0135,38909400
2021-08-13,416.4622,416.7893,415.9762,416.7706,39470300
2021-08-16,415.4715,417.8828,413.9200,417.7520,73740000
2021-08-17,415.2004,415.8733,412.0320,415.0135,92673900
2021-08-18,414.0040,415.5649,410.2281,410.4711,89351900
2021-08-19,407.7514,412.3031,407.6112,411.1067,92812200
2021-08-20,411.4525,414.7050,410.9664,414.3778,72008700
2021-08-23,416.0601,418.9295,414.4526,418.0229,54973000
2021-08-24,418.6866,419.2193,418.1725,418.6866,38744700
2021-08-25,418.8734,420.0791,418.4996,419.5651,40529700
2021-08-26,419.2847,419.5183,416.9948,417.0883,57829600
2021-08-27,417.8921,421.1914,417.8360,420.8175,77235100
2021-08-30,421.4904,423.4532,421.2474,422.6681,48357400
2021-08-31,422.5745,422.9110,421.4436,422.0418,59300200
2021-09-01,422.9766,423.4906,422.0326,422.2662,48721400
2021-09-02,423.6868,424.3691,422.3690,423.5653,42501000
2021-09-03,422.4344,423.9765,422.0325,423.4625,47170500
2021-09-07,423.1167,423.2102,421.2755,421.9484,51671500
2021-09-08,421.4156,422.1447,419.5183,421.4343,56181900
2021-09-09,421.2382,422.9860,419.3876,419.6306,57970400
2021-09-10,421.5559,421.9765,416.2005,416.3220,89948200
2021-09-13,419.3127,419.5744,415.0788,417.3874,83738600
2021-09-14,418.8268,419.0324,414.2471,415.1350,78197100
2021-09-15,415.5555,419.0978,414.4527,418.6024,78792200
2021-09-16,418.0790,419.0510,414.9947,417.9388,77786700
2021-09-17,417.1681,417.5900,413.5113,413.8676,118425000
2021-09-20,407.7544,409.3296,402.1099,406.9668,166445500
2021-09-21,409.3014,410.5953,406.0572,406.5823,92526100
2021-09-22,408.8514,412.5831,406.6948,410.5485,102350100
2021-09-23,412.4143,417.1400,412.1799,415.5366,76396000
2021-09-24,413.9053,416.9338,413.6896,416.2212,62094800
2021-09-27,415.1897,416.3523,414.3364,415.0303,61371100
2021-09-28,412.2644,412.5925,405.9354,406.6667,130436300
2021-09-29,408.0450,409.7796,406.7886,407.3512,82329200
2021-09-30,408.8233,409.5265,402.0349,402.3725,140506000
2021-10-01,404.0976,408.8326,400.5815,407.1542,129240100
2021-10-04,405.9917,406.8918,399.7658,401.9037,128570000
2021-10-05,403.4038,408.3263,402.6068,406.0854,90682500
2021-10-06,402.4943,407.9794,400.8722,407.7731,113032200
2021-10-07,411.0454,414.1302,410.8673,411.2986,72437500
2021-10-08,412.0674,412.4519,409.9203,410.5485,74557400
2021-10-11,409.8921,412.7987,407.5105,407.5762,65233300
2021-10-12,408.4951,408.8982,405.7853,406.5729,71181200
2021-10-13,407.5950,408.8514,404.6227,408.0357,72974000
2021-10-14,411.6924,415.0491,411.2235,414.8990,70236800
2021-10-15,417.0088,418.4246,416.3899,418.0589,66260200
2021-10-18,416.2774,419.6340,415.6210,419.2965,62213200
2021-10-19,420.9186,422.5970,420.3091,422.5313,46996800
2021-10-20,422.9908,424.4910,422.8782,424.1909,49571600
2021-10-21,423.5908,425.5223,423.1595,425.2973,41305400
2021-10-22,424.8660,426.3100,422.9157,424.8566,58845100
2021-10-25,425.9442,427.4632,424.1721,427.1350,45214500
2021-10-26,428.6822,429.8917,427.1445,427.5195,56075100
2021-10-27,427.9789,428.6446,425.5504,425.6255,72438000
2021-10-28,427.0507,429.8073,427.0414,429.7323,51437900
2021-10-29,427.4351,430.8949,427.1444,430.6043,70162400
2021-11-01,431.5888,431.9638,429.6198,431.3450,48433600
2021-11-02,431.5138,433.3985,431.3825,433.0890,48908400
2021-11-03,432.5264,436.1363,432.0857,435.7331,52509800
2021-11-04,436.3332,437.8709,435.9862,437.7865,52847100
2021-11-05,440.0087,441.2933,437.7959,439.3055,66390600
2021-11-08,440.4025,440.8994,438.9960,439.6805,50405200
2021-11-09,440.0462,440.2806,436.8208,438.2272,51149100
2021-11-10,436.5395,438.2272,433.2203,434.7018,69429700
2021-11-11,436.1926,436.2676,434.8236,434.8424,34848500
2021-11-12,436.1082,438.6773,435.1612,438.1241,53466700
2021-11-15,439.4085,439.5679,437.1489,438.2740,46980500
2021-11-16,438.0116,441.1432,437.9366,440.0087,48857500
2021-11-17,439.7461,439.9243,438.3209,438.9398,47858300
2021-11-18,439.9711,440.6931,437.2520,440.4305,50625600
2021-11-19,440.3180,441.5651,439.2773,439.6430,57315600
2021-11-22,441.5182,444.0029,438.1990,438.4053,72762000
2021-11-23,438.0771,439.8399,435.4799,438.9866,73206500
2021-11-24,436.9895,440.2805,436.1737,440.1586,61858800
2021-11-26,433.5016,434.9643,429.2166,430.3418,112669600
2021-11-29,435.1237,437.4583,432.9296,435.6206,86268800
2021-11-30,433.1827,435.0861,426.9006,427.1444,148559600
2021-12-01,432.8452,435.6862,422.2032,422.4001,131939200
2021-12-02,422.6157,430.4355,422.2219,428.8697,127637800
2021-12-03,430.5293,431.5888,420.9187,425.1380,137331600
2021-12-06,427.6789,432.0483,425.2692,430.1730,98977500
2021-12-07,435.4424,439.6336,430.0417,439.0710,95484700
2021-12-08,439.4649,440.6838,437.7115,440.2337,72238800
2021-12-09,438.9491,440.3368,437.0645,437.2614,61272600
2021-12-10,439.9618,441.5276,437.4114,441.3776,77159800
2021-12-13,440.8619,441.2089,437.1864,437.4677,87724700
2021-12-14,434.2048,436.6895,431.5419,434.4579,97264100
2021-12-15,434.5142,441.4901,432.0013,441.2463,116899300
2021-12-16,443.0934,443.3747,435.8081,437.3552,116568600
2021-12-17,434.2811,437.2827,430.9973,432.7004,135511600
2021-12-20,427.6290,428.4946,424.4863,428.0994,107134800
2021-12-21,431.5149,435.8431,429.3508,435.7020,69806300
2021-12-22,435.4480,440.1714,435.2504,440.0585,58890200
2021-12-23,441.0558,444.2926,440.9523,442.7965,56439700
2021-12-27,444.1703,449.1101,444.1233,449.0631,56808600
2021-12-28,449.4959,450.5215,447.9339,448.6961,47274600
2021-12-29,448.7997,450.2863,447.8023,449.2701,54503000
2021-12-30,449.6935,450.7003,447.5670,448.0280,55329000
2021-12-31,447.5388,448.6867,446.6261,446.8989,65237400
2022-01-03,448.1598,449.6182,445.8545,449.4865,72668200
2022-01-04,450.9072,451.6223,447.4823,449.3359,71178700
2022-01-05,448.9689,449.7405,440.6136,440.7077,104538900
2022-01-06,440.2467,443.0036,437.9320,440.2937,86858900
2022-01-07,440.3031,441.4793,437.1981,438.5530,85111600
2022-01-10,435.3632,438.2236,429.6236,438.0072,119362000
2022-01-11,437.7438,442.0908,434.7516,441.9967,74303100
